buurtcode2021;buurtnaam2021;GM_2021;GM2021;GM_NAAM;WK_2021;WK2021;WK_NAAM
16990350;Westervelde;GM1699;1699;Noordenveld;WK169903;169903;Wijk 03 Norg
16990360;Veenhuizen;GM1699;1699;Noordenveld;WK169903;169903;Wijk 03 Norg
16990370;Verspreide huizen Huis ter Heide;GM1699;1699;Noordenveld;WK169903;169903;Wijk 03 Norg
16990380;Verspreide huizen Een-West;GM1699;1699;Noordenveld;WK169903;169903;Wijk 03 Norg
16990390;Verspreide huizen Norg;GM1699;1699;Noordenveld;WK169903;169903;Wijk 03 Norg
16990400;Verspreide huizen Een;GM1699;1699;Noordenveld;WK169904;169904;Wijk 04 Norg
16990410;Verspreide huizen Langelo;GM1699;1699;Noordenveld;WK169904;169904;Wijk 04 Norg
16990420;Verspreide huizen Peest;GM1699;1699;Noordenveld;WK169904;169904;Wijk 04 Norg
16990430;Verspreide huizen Zuidvelde;GM1699;1699;Noordenveld;WK169904;169904;Wijk 04 Norg
16990440;Verspreide huizen Westervelde;GM1699;1699;Noordenveld;WK169904;169904;Wijk 04 Norg
16990450;Verspreide huizen Veenhuizen;GM1699;1699;Noordenveld;WK169904;169904;Wijk 04 Norg
16990600;Peize;GM1699;1699;Noordenveld;WK169906;169906;Wijk 06 Peize
16990610;Altena;GM1699;1699;Noordenveld;WK169906;169906;Wijk 06 Peize
16990620;Peizermade;GM1699;1699;Noordenveld;WK169906;169906;Wijk 06 Peize
16990630;Verspreide huizen Peize Noord;GM1699;1699;Noordenveld;WK169906;169906;Wijk 06 Peize
17000101;Verspreide huizen Vriezenveen ten westen van kanaal;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000102;Verspreide huizen Vriezenveen West Industrieterrein;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000103;Verspreide huizen ten oosten van kanaal;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000104;Vriezenveen-Midden;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000105;Vriezenveen Westeinde;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000106;Vriezenveen Elzenhoek;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000107;Vriezenveen-Centrum;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000108;Vriezenveen Oosteinde en Slot;GM1700;1700;Twenterand;WK170001;170001;Vriezenveen (kern)
17000201;Westerhaar-Oost;GM1700;1700;Twenterand;WK170002;170002;Westerhaar-Vriezenveensewijk
17000202;Westerhaar-West;GM1700;1700;Twenterand;WK170002;170002;Westerhaar-Vriezenveensewijk
17000203;Vriezenveensewijk;GM1700;1700;Twenterand;WK170002;170002;Westerhaar-Vriezenveensewijk
17000204;Verspreide huizen Westerhaar-Vriezenveensewijk-West;GM1700;1700;Twenterand;WK170002;170002;Westerhaar-Vriezenveensewijk
17000205;Verspreide huizen Westerhaar-Vriezenveensewijk-Oost;GM1700;1700;Twenterand;WK170002;170002;Westerhaar-Vriezenveensewijk
17000301;Buurtschap Meer;GM1700;1700;Twenterand;WK170003;170003;Den Ham
17000302;Den Ham;GM1700;1700;Twenterand;WK170003;170003;Den Ham
17000303;Buurtschap Linde;GM1700;1700;Twenterand;WK170003;170003;Den Ham
17000304;Buurtschap Magele;GM1700;1700;Twenterand;WK170003;170003;Den Ham
17000401;Geerdijk-West;GM1700;1700;Twenterand;WK170004;170004;Vroomshoop
17000402;Vroomshoop-West;GM1700;1700;Twenterand;WK170004;170004;Vroomshoop
17000403;Vroomshoop Industrieterein;GM1700;1700;Twenterand;WK170004;170004;Vroomshoop
17000404;Geerdijk-Oost;GM1700;1700;Twenterand;WK170004;170004;Vroomshoop
17000405;Vroomshoop-Oost;GM1700;1700;Twenterand;WK170004;170004;Vroomshoop
17000406;Verspreide huizen Vroomshoop-Oost;GM1700;1700;Twenterand;WK170004;170004;Vroomshoop
17000501;Verspreide huizen De Westerhoeve;GM1700;1700;Twenterand;WK170005;170005;Buitengebied Vriezenveen Noord
17000502;Verspreide huizen Vriezenveen-Noord;GM1700;1700;Twenterand;WK170005;170005;Buitengebied Vriezenveen Noord
17000503;Verspreide huizen De Pollen;GM1700;1700;Twenterand;WK170005;170005;Buitengebied Vriezenveen Noord
17000601;Verspreide huizen Vriezenveen-Zuid;GM1700;1700;Twenterand;WK170006;170006;Buitengebied Vriezenveen Zuid
17010000;Diever;GM1701;1701;Westerveld;WK170100;170100;Wijk 00 Diever
17010003;Wittelte;GM1701;1701;Westerveld;WK170100;170100;Wijk 00 Diever
17010009;Verspreide huizen Diever;GM1701;1701;Westerveld;WK170100;170100;Wijk 00 Diever
17010100;Wapse;GM1701;1701;Westerveld;WK170101;170101;Wijk 01 Wapse
17010109;Verspreide huizen Wapse;GM1701;1701;Westerveld;WK170101;170101;Wijk 01 Wapse
17010200;Zorgvlied;GM1701;1701;Westerveld;WK170102;170102;Wijk 02 Zorgvlied
17010209;Verspreide huizen Zorgvlied;GM1701;1701;Westerveld;WK170102;170102;Wijk 02 Zorgvlied
17010300;Dwingelo;GM1701;1701;Westerveld;WK170103;170103;Wijk 03 Dwingeloo
17010301;Westeinde;GM1701;1701;Westerveld;WK170103;170103;Wijk 03 Dwingeloo
17010302;Stroovledder;GM1701;1701;Westerveld;WK170103;170103;Wijk 03 Dwingeloo
17010303;Dwingelderveld;GM1701;1701;Westerveld;WK170103;170103;Wijk 03 Dwingeloo
17010309;Verspreide huizen Dwingeloo;GM1701;1701;Westerveld;WK170103;170103;Wijk 03 Dwingeloo
17010400;Lhee;GM1701;1701;Westerveld;WK170104;170104;Wijk 04 Lhee
17010401;Lheebroek;GM1701;1701;Westerveld;WK170104;170104;Wijk 04 Lhee
17010409;Verspreide huizen Lhee;GM1701;1701;Westerveld;WK170104;170104;Wijk 04 Lhee
17010500;Eemster;GM1701;1701;Westerveld;WK170105;170105;Wijk 05 Eemster
17010509;Verspreide huizen Eemster;GM1701;1701;Westerveld;WK170105;170105;Wijk 05 Eemster
17010600;Geeuwenbrug;GM1701;1701;Westerveld;WK170106;170106;Wijk 06 Geeuwenbrug
17010601;Leggeloo;GM1701;1701;Westerveld;WK170106;170106;Wijk 06 Geeuwenbrug
17010609;Verspreide huizen Geeuwenbrug;GM1701;1701;Westerveld;WK170106;170106;Wijk 06 Geeuwenbrug
17010700;Dieverbrug;GM1701;1701;Westerveld;WK170107;170107;Wijk 07 Dieverbrug
17010709;Verspreide huizen Dieverbrug;GM1701;1701;Westerveld;WK170107;170107;Wijk 07 Dieverbrug
17010800;Havelte;GM1701;1701;Westerveld;WK170108;170108;Wijk 08 Havelte
17010801;Darp;GM1701;1701;Westerveld;WK170108;170108;Wijk 08 Havelte
17010802;Havelterberg;GM1701;1701;Westerveld;WK170108;170108;Wijk 08 Havelte
17010809;Verspreide huizen Havelte;GM1701;1701;Westerveld;WK170108;170108;Wijk 08 Havelte
17010900;Uffelte;GM1701;1701;Westerveld;WK170109;170109;Wijk 09 Uffelte
17010909;Verspreide huizen Uffelte;GM1701;1701;Westerveld;WK170109;170109;Wijk 09 Uffelte
17011000;Wapserveen midden;GM1701;1701;Westerveld;WK170110;170110;Wijk 10 Wapserveen
17011001;Wapserveen-West;GM1701;1701;Westerveld;WK170110;170110;Wijk 10 Wapserveen
17011002;Wapserveen-Oost;GM1701;1701;Westerveld;WK170110;170110;Wijk 10 Wapserveen
17011009;Verspreide huizen Wapserveen;GM1701;1701;Westerveld;WK170110;170110;Wijk 10 Wapserveen
17011100;Vledder;GM1701;1701;Westerveld;WK170111;170111;Wijk 11 Vledder
17011109;Verspreide huizen Vledder;GM1701;1701;Westerveld;WK170111;170111;Wijk 11 Vledder
17011200;Frederiksoord;GM1701;1701;Westerveld;WK170112;170112;Wijk 12 Frederiksoord
17011209;Verspreide huizen Frederiksoord;GM1701;1701;Westerveld;WK170112;170112;Wijk 12 Frederiksoord
17011300;Nijensleek;GM1701;1701;Westerveld;WK170113;170113;Wijk 13 Nijensleek
17011309;Verspreide huizen Nijensleek;GM1701;1701;Westerveld;WK170113;170113;Wijk 13 Nijensleek
17011400;Vledderveen;GM1701;1701;Westerveld;WK170114;170114;Wijk 14 Vledderveen
17011409;Verspreide huizen Vledderveen;GM1701;1701;Westerveld;WK170114;170114;Wijk 14 Vledderveen
17011500;Wilhelminaoord;GM1701;1701;Westerveld;WK170115;170115;Wijk 15 Wilhelminaoord
17011509;Verspreide huizen Wilhelminaoord;GM1701;1701;Westerveld;WK170115;170115;Wijk 15 Wilhelminaoord
17011600;Doldersum;GM1701;1701;Westerveld;WK170116;170116;Wijk 16 Doldersum
17011609;Verspreide huizen Doldersum;GM1701;1701;Westerveld;WK170116;170116;Wijk 16 Doldersum
17011709;Verspreide huizen Boschoord;GM1701;1701;Westerveld;WK170117;170117;Wijk 17 Boschoord
17020000;Sint Anthonis;GM1702;1702;Sint Anthonis;WK170200;170200;Wijk 00 Sint Anthonis
17020001;Ledeacker;GM1702;1702;Sint Anthonis;WK170200;170200;Wijk 00 Sint Anthonis
17020008;Verspreide huizen Ledeacker;GM1702;1702;Sint Anthonis;WK170200;170200;Wijk 00 Sint Anthonis
17020009;Verspreide huizen Sint Anthonis;GM1702;1702;Sint Anthonis;WK170200;170200;Wijk 00 Sint Anthonis
17020100;Oploo;GM1702;1702;Sint Anthonis;WK170201;170201;Wijk 01 Oploo
17020109;Verspreide huizen Oploo;GM1702;1702;Sint Anthonis;WK170201;170201;Wijk 01 Oploo
17020200;Westerbeek;GM1702;1702;Sint Anthonis;WK170202;170202;Wijk 02 Westerbeek
17020209;Verspreide huizen Westerbeek;GM1702;1702;Sint Anthonis;WK170202;170202;Wijk 02 Westerbeek
17020300;Stevensbeek;GM1702;1702;Sint Anthonis;WK170203;170203;Wijk 03 Stevensbeek
17020309;Verspreide huizen Stevensbeek;GM1702;1702;Sint Anthonis;WK170203;170203;Wijk 03 Stevensbeek
17020400;Wanroij;GM1702;1702;Sint Anthonis;WK170204;170204;Wijk 04 Wanroij
17020409;Verspreide huizen Wanroij's Broek;GM1702;1702;Sint Anthonis;WK170204;170204;Wijk 04 Wanroij
17020500;Landhorst;GM1702;1702;Sint Anthonis;WK170205;170205;Wijk 05 Landhorst
17020509;Verspreide huizen De Peel;GM1702;1702;Sint Anthonis;WK170205;170205;Wijk 05 Landhorst
17050000;Bemmel;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050001;Haalderen;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050002;Angeren;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050003;Doornenburg;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050004;Verspreide huizen Ressen;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050005;Verspreide huizen Angeren;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050006;Verspreide huizen Bemmel;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050007;Verspreide huizen Doornenburg;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050008;Verspreide huizen Bemmel-Lent;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050009;Verspreide huizen Ambtswaard;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050010;Verspreide huizen Haalderen;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050011;Ooijrijkse Polder;GM1705;1705;Lingewaard;WK170500;170500;Wijk 00 Bemmel
17050100;Gendt;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050101;Buurt Gendt;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050102;Kommerdijk;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050103;Hulhuizen;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050104;Flieren;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050108;Verspreide huizen Flieren;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050109;Verspreide huizen Gendtsche Waarden;GM1705;1705;Lingewaard;WK170501;170501;Wijk 01 Gendt
17050200;Oude Stad Huissen;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17050201;Uitbreiding Stad Huissen;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17050202;Het Zand;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17050203;Zilverkamp;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17050207;Verspreide huizen Het Zand;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17050208;Verspreide huizen Hoeve en Loostraat;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17050209;Verspreide huizen Uiterwaard;GM1705;1705;Lingewaard;WK170502;170502;Wijk 02 Huissen
17060000;Budel;GM1706;1706;Cranendonck;WK170600;170600;Wijk 00 Budel
17060001;Heikant, Meemortel, Bosch;GM1706;1706;Cranendonck;WK170600;170600;Wijk 00 Budel
17060002;Keunenhoek Broekkant Schoordijk;GM1706;1706;Cranendonck;WK170600;170600;Wijk 00 Budel
17060008;Verspreide huizen Berg en Toom;GM1706;1706;Cranendonck;WK170600;170600;Wijk 00 Budel
17060009;Verspreide huizen in het Oosten;GM1706;1706;Cranendonck;WK170600;170600;Wijk 00 Budel
17060100;Budel-Schoot;GM1706;1706;Cranendonck;WK170601;170601;Wijk 01 Schoot
17060101;Klein-Schoot;GM1706;1706;Cranendonck;WK170601;170601;Wijk 01 Schoot
17060109;Verspreide huizen in het Westen;GM1706;1706;Cranendonck;WK170601;170601;Wijk 01 Schoot
17060200;Budel-Dorplein;GM1706;1706;Cranendonck;WK170602;170602;Wijk 02 Dorplein
17060201;Industrieterrein Dorplein;GM1706;1706;Cranendonck;WK170602;170602;Wijk 02 Dorplein
17060209;Verspreide huizen Budel-Dorplein;GM1706;1706;Cranendonck;WK170602;170602;Wijk 02 Dorplein
17060300;Maarheeze;GM1706;1706;Cranendonck;WK170603;170603;Wijk 03 Maarheeze
17060301;Kamersven;GM1706;1706;Cranendonck;WK170603;170603;Wijk 03 Maarheeze
17060302;Industrieterrein Den Engelsman Rondven;GM1706;1706;Cranendonck;WK170603;170603;Wijk 03 Maarheeze
17060308;Verspreide huizen Hugten;GM1706;1706;Cranendonck;WK170603;170603;Wijk 03 Maarheeze
17060309;Verspreide huizen Maarheeze;GM1706;1706;Cranendonck;WK170603;170603;Wijk 03 Maarheeze
17060400;Soerendonk;GM1706;1706;Cranendonck;WK170604;170604;Wijk 04 Soerendonk
17060409;Verspreide huizen Soerendonk;GM1706;1706;Cranendonck;WK170604;170604;Wijk 04 Soerendonk
17060500;Gastel;GM1706;1706;Cranendonck;WK170605;170605;Wijk 05 Gastel
17060509;Verspreide huizen Gastelse Hei;GM1706;1706;Cranendonck;WK170605;170605;Wijk 05 Gastel
17080001;Centrum Steenwijk;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080002;Steenwijk West;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080003;Steenwijkerdiep;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080004;Torenlanden;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080005;Oostwijken, De Beitel;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080006;Clingenborgh;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080007;Dolderkanaal;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080008;Woldmeenthe;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080009;Oostermeenthe;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080010;Meentherand;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080011;Nieuwe gagels;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080012;De gagels;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080014;Groot Verlaat;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080028;Eeserwold;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080029;Paddenpoel en Kornputkwartier;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080030;Buitengebied Steenwijk;GM1708;1708;Steenwijkerland;WK170800;170800;Steenwijk
17080200;Oldemarkt;GM1708;1708;Steenwijkerland;WK170802;170802;Oldemarkt
17080201;De Boterberg;GM1708;1708;Steenwijkerland;WK170802;170802;Oldemarkt
17080209;Verspreide huizen Oldemarkt;GM1708;1708;Steenwijkerland;WK170802;170802;Oldemarkt
17080300;Kalenberg;GM1708;1708;Steenwijkerland;WK170803;170803;Kalenberg
17080309;Verspreide huizen Kalenberg;GM1708;1708;Steenwijkerland;WK170803;170803;Kalenberg
17080400;Kuinre;GM1708;1708;Steenwijkerland;WK170804;170804;Kuinre
17080408;Verspreide huizen Lindedijk en Rondebroek;GM1708;1708;Steenwijkerland;WK170804;170804;Kuinre
17080409;Verspreide huizen Kuinre;GM1708;1708;Steenwijkerland;WK170804;170804;Kuinre
17080500;Kerkbuurt;GM1708;1708;Steenwijkerland;WK170805;170805;Blankenham
17080501;Dijkdorp Blankenham;GM1708;1708;Steenwijkerland;WK170805;170805;Blankenham
17080509;Buitengebied Blankenham;GM1708;1708;Steenwijkerland;WK170805;170805;Blankenham
17080600;Scheerwolde;GM1708;1708;Steenwijkerland;WK170806;170806;Scheerwolde
17080608;Verspreide huizen polder Gelderingen IJsselham;GM1708;1708;Steenwijkerland;WK170806;170806;Scheerwolde
17080609;Verspreide huizen Scheerwolde en Wetering;GM1708;1708;Steenwijkerland;WK170806;170806;Scheerwolde
17080700;Vollenhove;GM1708;1708;Steenwijkerland;WK170807;170807;Vollenhove
17080701;Moespot-Leeuwte;GM1708;1708;Steenwijkerland;WK170807;170807;Vollenhove
17080702;Schaarkampen;GM1708;1708;Steenwijkerland;WK170807;170807;Vollenhove
17080709;Verspreide huizen Vollenhove;GM1708;1708;Steenwijkerland;WK170807;170807;Vollenhove
17080800;Sint Jansklooster;GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17080808;Verspreide huizen Sint Jansklooster;GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17080809;Verspreide huizen Leeuwte (gedeeltelijk);GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17080810;Tussen Sint Jans Klooster en Heetveld;GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17080811;Heetveld;GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17080812;Verspreide huizen Kadoelen en omgeving;GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17080813;Verspreide huizen Barsbeek;GM1708;1708;Steenwijkerland;WK170808;170808;Sint Jansklooster
17081000;Belt-Schutsloot;GM1708;1708;Steenwijkerland;WK170810;170810;Belt-Schutsloot
17081001;Buitengebied Belt Schutsloot;GM1708;1708;Steenwijkerland;WK170810;170810;Belt-Schutsloot
17081100;Wanneperveen;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081102;Blauwehand;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081103;Buitengebied Wanneperveen;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081104;Ronduite;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081105;Dinxterveen;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081106;Roekebos;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081107;Klosse;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081108;Verspreide huizen Zomerdijk;GM1708;1708;Steenwijkerland;WK170811;170811;Wanneperveen
17081600;Blokzijl;GM1708;1708;Steenwijkerland;WK170816;170816;Blokzijl
17081601;Scheepsdiep;GM1708;1708;Steenwijkerland;WK170816;170816;Blokzijl
17081608;Verspreide huizen ten noorden van Blokzijl;GM1708;1708;Steenwijkerland;WK170816;170816;Blokzijl
17081609;Verspreide huizen ten zuiden van Blokzijl;GM1708;1708;Steenwijkerland;WK170816;170816;Blokzijl
17081700;Verspreide huizen polder Halfweg;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081701;Verspreide huizen Giethoorn-Noord;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081702;Overig Giethoorn-Noord;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081703;Giethoorn-Noord kern;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081704;Giethoorn-Zuid;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081705;Verspreide huizen polder Giethoorn-Zuid;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081706;Dwarsgracht;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081707;Verspreide huizen Jonen;GM1708;1708;Steenwijkerland;WK170817;170817;Giethoorn
17081800;Zuidveen;GM1708;1708;Steenwijkerland;WK170818;170818;Zuidveen
17081801;Buitengebied Zuidveen;GM1708;1708;Steenwijkerland;WK170818;170818;Zuidveen
17081900;Onna;GM1708;1708;Steenwijkerland;WK170819;170819;Onna
17081901;Buitengebied Onna;GM1708;1708;Steenwijkerland;WK170819;170819;Onna
17082000;Kallenkote;GM1708;1708;Steenwijkerland;WK170820;170820;Kallenkote
17082001;Buitengebied Kallenkote;GM1708;1708;Steenwijkerland;WK170820;170820;Kallenkote
17082100;Eesveen;GM1708;1708;Steenwijkerland;WK170821;170821;Eesveen
17082101;Buitengebied Eesveen;GM1708;1708;Steenwijkerland;WK170821;170821;Eesveen
17082200;De Bult;GM1708;1708;Steenwijkerland;WK170822;170822;De Bult
17082300;Baars;GM1708;1708;Steenwijkerland;WK170823;170823;Baars
17082400;Witte Paarden;GM1708;1708;Steenwijkerland;WK170824;170824;Witte Paarden
17082401;Buitengebied Witte Paarden;GM1708;1708;Steenwijkerland;WK170824;170824;Witte Paarden
17082500;De Pol;GM1708;1708;Steenwijkerland;WK170825;170825;De Pol
17082600;Willemsoord;GM1708;1708;Steenwijkerland;WK170826;170826;Willemsoord
17082601;Buitengebied Willemsoord;GM1708;1708;Steenwijkerland;WK170826;170826;Willemsoord
17082700;Marijenkampen;GM1708;1708;Steenwijkerland;WK170827;170827;Marijenkampen
17082800;Tuk;GM1708;1708;Steenwijkerland;WK170828;170828;Tuk
17082801;Buitengebied Tuk;GM1708;1708;Steenwijkerland;WK170828;170828;Tuk
17082900;Steenwijkerwold;GM1708;1708;Steenwijkerland;WK170829;170829;Steenwijkerwold
17082901;Buitengebied Steenwijkerwold;GM1708;1708;Steenwijkerland;WK170829;170829;Steenwijkerwold
17083000;Basse;GM1708;1708;Steenwijkerland;WK170830;170830;Basse
17083001;Buitengebied Basse;GM1708;1708;Steenwijkerland;WK170830;170830;Basse
17083100;Paasloo;GM1708;1708;Steenwijkerland;WK170831;170831;Paasloo
17083200;IJsselham;GM1708;1708;Steenwijkerland;WK170832;170832;IJsselham
17083300;Ossenzijl;GM1708;1708;Steenwijkerland;WK170833;170833;Ossenzijl
17083301;Buitengebied Ossenzijl;GM1708;1708;Steenwijkerland;WK170833;170833;Ossenzijl
17083400;Wetering;GM1708;1708;Steenwijkerland;WK170834;170834;Wetering
17083401;Buitengebied Wetering;GM1708;1708;Steenwijkerland;WK170834;170834;Wetering
17083500;Nederland;GM1708;1708;Steenwijkerland;WK170835;170835;Nederland
17083600;Baarlo;GM1708;1708;Steenwijkerland;WK170836;170836;Baarlo
17089997;Groot binnenwater;GM1708;1708;Steenwijkerland;WK170899;170899;Groot water
17090000;Centrum;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090001;Torenveld;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090002;Krooswijk;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090003;Bosselaar;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090004;Lindonk;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090005;Schansdijk en omgeving;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090006;Zwanengat en omgeving;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090008;Verspreide huizen ten westen van Zevenbergen;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090009;Verspreide huizen ten oosten van Zevenbergen;GM1709;1709;Moerdijk;WK170900;170900;Wijk 00 Zevenbergen
17090100;Zevenbergschen Hoek;GM1709;1709;Moerdijk;WK170901;170901;Wijk 01 Zevenbergschen Hoek
17090109;Verspreide huizen Zevenbergschen Hoek;GM1709;1709;Moerdijk;WK170901;170901;Wijk 01 Zevenbergschen Hoek
17090200;Langeweg;GM1709;1709;Moerdijk;WK170902;170902;Wijk 02 Langeweg
17090209;Verspreide huizen Langeweg;GM1709;1709;Moerdijk;WK170902;170902;Wijk 02 Langeweg
17090300;Klundert;GM1709;1709;Moerdijk;WK170903;170903;Wijk 03 Klundert
