Postcode-4,Year,Total,Supermarket,Convenience stores,Cafe,Cafeteria,Hotel,Restaurant,Railway station,Amusement park,Cinema,Museums,Art exhibitions,Library,Swimming pool,General practioner,Hospital including clinic
6533,2020,11255,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
6534,2020,3240,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
6535,2020,7285,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
6536,2020,3570,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
6537,2020,9375,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
6538,2020,9340,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
6541,2020,9580,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
6542,2020,7390,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
6543,2020,7500,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
6544,2020,5605,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
6545,2020,5330,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
6546,2020,9265,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6551,2020,2490,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6561,2020,6265,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
6562,2020,10505,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
6564,2020,825,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0
6566,2020,5850,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
6571,2020,1950,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
6572,2020,495,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
6573,2020,3630,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
6574,2020,495,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
6575,2020,95,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6576,2020,2495,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
6577,2020,155,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6578,2020,1715,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6579,2020,490,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6581,2020,11205,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
6582,2020,1825,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
6584,2020,3690,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
6585,2020,2985,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
6586,2020,295,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6587,2020,875,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6591,2020,9075,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
6595,2020,2270,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0
6596,2020,2765,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6598,2020,2005,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6599,2020,810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6601,2020,10465,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0
6602,2020,6310,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
6603,2020,4810,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
6604,2020,4035,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
6605,2020,10850,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0
6606,2020,415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6611,2020,2615,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0
6612,2020,810,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6613,2020,720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6615,2020,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6616,2020,950,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6617,2020,1770,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6621,2020,3495,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
6624,2020,1365,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6626,2020,1670,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6627,2020,1350,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
6628,2020,565,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6629,2020,830,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6631,2020,1630,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6634,2020,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6641,2020,12685,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0
6642,2020,4660,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6644,2020,4040,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
6645,2020,2015,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6651,2020,10165,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
6652,2020,2375,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
6653,2020,1775,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6654,2020,1670,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
6655,2020,1310,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0
6657,2020,2260,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
6658,2020,6700,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
6659,2020,2455,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
6661,2020,12515,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
6662,2020,9990,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
6663,2020,11195,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
6665,2020,4325,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6666,2020,5025,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
6668,2020,1465,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6669,2020,4390,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
6671,2020,4960,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
6672,2020,165,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
6673,2020,1600,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0
6674,2020,3110,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6675,2020,1825,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6676,2020,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6677,2020,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6678,2020,2385,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
6681,2020,12150,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
6684,2020,135,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6685,2020,2065,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
6686,2020,2755,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
6687,2020,2855,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6691,2020,7225,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
6701,2020,3665,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
6702,2020,2605,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
6703,2020,2795,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
6704,2020,865,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
6705,2020,1420,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6706,2020,5415,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
6707,2020,5060,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
6708,2020,13730,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
6709,2020,4115,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
6711,2020,11115,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
6712,2020,5280,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
6713,2020,10015,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
6714,2020,7265,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
6715,2020,6790,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
6716,2020,8125,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1
6717,2020,18400,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
6718,2020,8590,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6721,2020,15150,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
6731,2020,2230,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
6732,2020,3525,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6733,2020,2750,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
6741,2020,13680,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
6744,2020,3665,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
6745,2020,460,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
6811,2020,6120,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
6812,2020,2760,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0
6813,2020,4460,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0
6814,2020,6215,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
6815,2020,3305,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
6816,2020,2340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6821,2020,5985,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
6822,2020,7225,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0
6823,2020,6905,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0
6824,2020,10145,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
6825,2020,5655,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
6826,2020,10360,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
6827,2020,425,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
6828,2020,12095,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
6831,2020,3560,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
6832,2020,5400,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0
6833,2020,6635,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
6834,2020,3260,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6835,2020,5395,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1
6836,2020,11990,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
6841,2020,4625,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
6842,2020,2865,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
6843,2020,10755,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
6844,2020,4135,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
6845,2020,6180,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1
6846,2020,12550,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
6851,2020,9345,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
6852,2020,10055,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
6861,2020,5665,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
6862,2020,5665,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0
6865,2020,4975,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
6866,2020,3515,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0
6869,2020,710,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
6871,2020,9125,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
6874,2020,1765,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
6877,2020,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6881,2020,7440,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
6882,2020,6510,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
6883,2020,4355,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1
6891,2020,1695,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
6901,2020,6305,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
6902,2020,1165,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
6903,2020,6815,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
6904,2020,7215,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
6905,2020,4085,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
6909,2020,1855,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
6911,2020,2420,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6913,2020,865,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6914,2020,1015,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6915,2020,3075,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
6916,2020,2765,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
6917,2020,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6921,2020,14395,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
6922,2020,7590,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
6923,2020,2010,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
6924,2020,1135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6931,2020,7545,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
6932,2020,7425,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
6941,2020,4760,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
6942,2020,12220,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
6951,2020,7265,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
6952,2020,4310,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
6953,2020,2110,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
6955,2020,1105,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6956,2020,915,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1
6957,2020,985,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6961,2020,9640,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
6964,2020,820,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6971,2020,8555,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0
6974,2020,705,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6975,2020,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,2020,4580,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
6982,2020,2165,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
6983,2020,4130,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1
6984,2020,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6986,2020,1315,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6987,2020,2780,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
6988,2020,1410,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6991,2020,7675,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
6994,2020,1090,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
6996,2020,1630,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6997,2020,455,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6998,2020,590,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
6999,2020,1610,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
7001,2020,4415,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
7002,2020,6730,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
7003,2020,2825,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
7004,2020,4535,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
7005,2020,665,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
7006,2020,9990,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
7007,2020,8305,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7008,2020,870,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1
7009,2020,7105,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
7011,2020,5575,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0
7021,2020,8690,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
7025,2020,2255,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7031,2020,6990,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
7035,2020,1520,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
7036,2020,450,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
7037,2020,2320,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
7038,2020,2665,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
7039,2020,1160,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
7041,2020,8380,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
7044,2020,460,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
7045,2020,765,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7046,2020,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7047,2020,1065,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
7048,2020,155,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7051,2020,5875,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
7054,2020,1180,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7055,2020,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,2020,4630,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
7064,2020,5500,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
7065,2020,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7071,2020,10525,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
7075,2020,1880,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
7076,2020,825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7077,2020,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7078,2020,1020,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7081,2020,4300,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7083,2020,250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7084,2020,930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7091,2020,7175,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
7095,2020,1070,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7101,2020,12180,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
7102,2020,3700,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
7103,2020,7650,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0
7104,2020,1435,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7105,2020,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7106,2020,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,2020,715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7108,2020,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,2020,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7113,2020,310,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7115,2020,300,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7119,2020,260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7121,2020,7985,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
7122,2020,7975,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
7123,2020,1450,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0
7126,2020,1460,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
7131,2020,9915,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
7132,2020,2975,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
7134,2020,1130,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7135,2020,1435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7136,2020,1995,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7137,2020,1400,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0
7141,2020,9395,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
7142,2020,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,2020,7720,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1
7152,2020,3435,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1
7156,2020,2835,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
7157,2020,1335,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7161,2020,9325,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
7165,2020,1025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7201,2020,5665,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7202,2020,595,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7203,2020,5050,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0
7204,2020,10030,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
7205,2020,2475,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
7206,2020,6655,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
7207,2020,8870,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
7211,2020,4375,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
7213,2020,4010,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
7214,2020,2055,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7215,2020,410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7216,2020,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,2020,1780,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7218,2020,1210,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
7221,2020,2235,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
7223,2020,1085,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7224,2020,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,2020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7226,2020,125,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
7227,2020,885,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7231,2020,5325,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
7232,2020,3270,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
7233,2020,320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,2020,645,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7241,2020,8075,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
7242,2020,5510,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
7244,2020,1760,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7245,2020,4275,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7251,2020,7210,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
7255,2020,6580,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
7256,2020,1410,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
7261,2020,7680,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0
7263,2020,900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7271,2020,7730,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
7273,2020,705,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7274,2020,1325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7275,2020,630,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
7311,2020,10315,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
7312,2020,10860,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1
7313,2020,2250,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
7314,2020,6605,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
7315,2020,4945,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0
7316,2020,6190,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
7317,2020,320,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0
7321,2020,6025,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0
7322,2020,9635,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
7323,2020,12510,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
7324,2020,1825,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
7325,2020,13220,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
7326,2020,9890,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7327,2020,5775,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7328,2020,7315,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
7329,2020,2740,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0
7331,2020,11500,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7332,2020,685,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7333,2020,6620,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
7334,2020,2100,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1
7335,2020,6490,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7336,2020,355,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
7339,2020,6215,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1
7341,2020,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,2020,2190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7346,2020,235,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
7348,2020,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,2020,1385,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
7352,2020,50,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
7361,2020,4960,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
7364,2020,1220,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7371,2020,3300,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
7381,2020,1750,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7382,2020,1510,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
7383,2020,2700,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
7384,2020,2980,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
7391,2020,11950,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0
7392,2020,1155,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
7395,2020,760,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7396,2020,2485,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7397,2020,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,2020,660,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
7411,2020,8235,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7412,2020,11625,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
7413,2020,7120,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
7414,2020,5340,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
7415,2020,11155,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
7416,2020,3520,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
7417,2020,4885,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
7418,2020,590,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
7419,2020,2320,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
7421,2020,5205,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
7422,2020,2445,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
